Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado do Espírito Santo;32;ES;3975100;<MR-1>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;477904494,8
Governo do Estado do Espírito Santo;32;ES;3975100;<MR-1>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;30750207,29
Governo do Estado do Espírito Santo;32;ES;3975100;<MR-1>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;7913759,43
Governo do Estado do Espírito Santo;32;ES;3975100;<MR-1>;Rendimentos de Aplicações de Recursos Previdenciários;siconfi-cor_RendimentosDeAplicacoesDeRecursosPrevidenciarios;67541438,91
Governo do Estado do Espírito Santo;32;ES;3975100;<MR-1>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;335387946,4
Governo do Estado do Espírito Santo;32;ES;3975100;<MR-1>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;2165134676
Governo do Estado do Espírito Santo;32;ES;3975100;<MR-1>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;2165134676
Governo do Estado do Espírito Santo;32;ES;3975100;<MR-1>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (IX) = (V - VI - VII - VIII);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;2165134676
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;4592439553
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;2214236658
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;1818436290
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;33321081,9
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;28626729,87
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;243612387,8
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;90240168,9
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;161208243,5
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;135011442,5
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;92943993,88
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;42067448,57
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;440
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;342488,54
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;16040030,85
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;818294295,9
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;304059814,6
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;26338167,32
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;182632426,3
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;305263887,8
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;1247305953
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;1009577491
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;483841013,3
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;160641872,5
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;17974916,48
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;Rendimentos de Aplicações de Recursos Previdenciários;siconfi-cor_RendimentosDeAplicacoesDeRecursosPrevidenciarios;118000
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;347001688,7
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;3582862062
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;( - ) Transferências obrigatórias da União relativas às emendas individuais (art. 166-A, § 1º, da CF) (IV);siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais;27959727,17
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;3554902335
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;( - ) Transferências obrigatórias da União relativas às emendas de bancada (art. 166, § 16, da CF) (VI);siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasDeBancada;76922000
Governo do Estado do Espírito Santo;32;ES;3975100;<MR>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (IX) = (V - VI - VII - VIII);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;3477980335
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;37778516917
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;24864679486
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;20888555332
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;1188068852
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;217679509,6
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;1416824882
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;1153550911
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;743216213,9
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;1658439643
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;1429926240
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;228513403,9
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;1219847
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;4491513,54
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;77872425,24
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;8502502404
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;3022842820
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;257463901,8
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;1926937768
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;3295257914
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;1926095385
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;11419471678
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;5962219229
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;740894896,4
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;294243371,4
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);Rendimentos de Aplicações de Recursos Previdenciários;siconfi-cor_RendimentosDeAplicacoesDeRecursosPrevidenciarios;478607518,5
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;3943506663
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;26359045239
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);( - ) Transferências obrigatórias da União relativas às emendas individuais (art. 166-A, § 1º, da CF) (IV);siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais;71974686,29
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;26287070553
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);( - ) Transferências obrigatórias da União relativas às emendas de bancada (art. 166, § 16, da CF) (VI);siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasDeBancada;85989298,56
Governo do Estado do Espírito Santo;32;ES;3975100;TOTAL (ÚLTIMOS 12 MESES);RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (IX) = (V - VI - VII - VIII);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;26201081254
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;34596689336
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;23748591657
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;19980152599
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;1084929311
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;178803622
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;1326976769
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;1177729356
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;692012249
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;1145941406
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;906601680,8
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;239339725
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;230000
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;7679666
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;59901372
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;8326494920
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;3025442963
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;212880779,1
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;1879733085
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;3208438093
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;615838065,7
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;10202515071
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;5345125591
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;690203517
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;219577717
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;Rendimentos de Aplicações de Recursos Previdenciários;siconfi-cor_RendimentosDeAplicacoesDeRecursosPrevidenciarios;344738000
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;3602870246
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;24394174265
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;( - ) Transferências obrigatórias da União relativas às emendas individuais (art. 166-A, § 1º, da CF) (IV);siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais;40010157,24
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;24354164108
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;( - ) Transferências obrigatórias da União relativas às emendas de bancada (art. 166, § 16, da CF) (VI);siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasDeBancada;9164927
Governo do Estado do Espírito Santo;32;ES;3975100;PREVISÃO ATUALIZADA 2024;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (IX) = (V - VI - VII - VIII);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;24344999181
Governo do Estado de Rondônia;11;RO;1616379;<MR-11>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;1484341767
Governo do Estado de Rondônia;11;RO;1616379;<MR-11>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;724818406,4
Governo do Estado de Rondônia;11;RO;1616379;<MR-11>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;594591867,4
Governo do Estado de Rondônia;11;RO;1616379;<MR-11>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;63657187,24
Governo do Estado de Rondônia;11;RO;1616379;<MR-11>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;1672608,18
Governo do Estado de Rondônia;11;RO;1616379;<MR-11>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;49651379,23
Governo do Estado de Rondônia;11;RO;1616379;<MR-11>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;15245364,29
Governo do Estado de Rondônia;11;RO;1616379;<MR-11>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;14311531
Governo do Estado de Rondônia;11;RO;1616379;<MR-11>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;50179192,47
Governo do Estado de Rondônia;11;RO;1616379;<MR-11>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;43287116,57
Governo do Estado de Rondônia;11;RO;1616379;<MR-11>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;6892075,9
Governo do Estado de Rondônia;11;RO;1616379;<MR-11>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;38715351,95
Governo do Estado de Rondônia;11;RO;1616379;<MR-11>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;624618117,4
Governo do Estado de Rondônia;11;RO;1616379;<MR-11>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;448999776,7
Governo do Estado de Rondônia;11;RO;1616379;<MR-11>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;2118012,02
Governo do Estado de Rondônia;11;RO;1616379;<MR-11>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;129286890,9
Governo do Estado de Rondônia;11;RO;1616379;<MR-11>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;44213437,73
Governo do Estado de Rondônia;11;RO;1616379;<MR-11>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;31699168,18
Governo do Estado de Rondônia;11;RO;1616379;<MR-11>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;360718313,1
Governo do Estado de Rondônia;11;RO;1616379;<MR-11>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;166130164,6
Governo do Estado de Rondônia;11;RO;1616379;<MR-11>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;14311531
Governo do Estado de Rondônia;11;RO;1616379;<MR-11>;Rendimentos de Aplicações de Recursos Previdenciários;siconfi-cor_RendimentosDeAplicacoesDeRecursosPrevidenciarios;1291786,87
Governo do Estado de Rondônia;11;RO;1616379;<MR-11>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;178984830,6
Governo do Estado de Rondônia;11;RO;1616379;<MR-11>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;1123623454
Governo do Estado de Rondônia;11;RO;1616379;<MR-11>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;1123623454
Governo do Estado de Rondônia;11;RO;1616379;<MR-11>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (IX) = (V - VI - VII - VIII);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;1123623454
Governo do Estado de Rondônia;11;RO;1616379;<MR-10>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;1739206904
Governo do Estado de Rondônia;11;RO;1616379;<MR-10>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;720667513,5
Governo do Estado de Rondônia;11;RO;1616379;<MR-10>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;571600338
Governo do Estado de Rondônia;11;RO;1616379;<MR-10>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;55571213,63
Governo do Estado de Rondônia;11;RO;1616379;<MR-10>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;1818785
Governo do Estado de Rondônia;11;RO;1616379;<MR-10>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;74207486,59
Governo do Estado de Rondônia;11;RO;1616379;<MR-10>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;17469690,26
Governo do Estado de Rondônia;11;RO;1616379;<MR-10>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;49245953,27
Governo do Estado de Rondônia;11;RO;1616379;<MR-10>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;66088132,34
Governo do Estado de Rondônia;11;RO;1616379;<MR-10>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;59382514,95
Governo do Estado de Rondônia;11;RO;1616379;<MR-10>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;6705617,39
Governo do Estado de Rondônia;11;RO;1616379;<MR-10>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;36379322,73
Governo do Estado de Rondônia;11;RO;1616379;<MR-10>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;822824799,6
Governo do Estado de Rondônia;11;RO;1616379;<MR-10>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;608893316,6
Governo do Estado de Rondônia;11;RO;1616379;<MR-10>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;2202847,2
Governo do Estado de Rondônia;11;RO;1616379;<MR-10>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;163302551,6
Governo do Estado de Rondônia;11;RO;1616379;<MR-10>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;48426084,26
Governo do Estado de Rondônia;11;RO;1616379;<MR-10>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;44001182,98
Governo do Estado de Rondônia;11;RO;1616379;<MR-10>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;466001123,2
Governo do Estado de Rondônia;11;RO;1616379;<MR-10>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;179535811,4
Governo do Estado de Rondônia;11;RO;1616379;<MR-10>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;49245953,27
Governo do Estado de Rondônia;11;RO;1616379;<MR-10>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;168529,81
Governo do Estado de Rondônia;11;RO;1616379;<MR-10>;Rendimentos de Aplicações de Recursos Previdenciários;siconfi-cor_RendimentosDeAplicacoesDeRecursosPrevidenciarios;22296988,78
