Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado do Maranhão;21;MA;6954036;<MR-4>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;503739119,4
Governo do Estado do Maranhão;21;MA;6954036;<MR-4>;Transferências da LC nº 87/1996;siconfi-cor_RREO3TransferenciasDaLC871996;2004067,5
Governo do Estado do Maranhão;21;MA;6954036;<MR-4>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;5234728,99
Governo do Estado do Maranhão;21;MA;6954036;<MR-4>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;46735687,66
Governo do Estado do Maranhão;21;MA;6954036;<MR-4>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;48710613,01
Governo do Estado do Maranhão;21;MA;6954036;<MR-4>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;23618663,89
Governo do Estado do Maranhão;21;MA;6954036;<MR-4>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;427914382,2
Governo do Estado do Maranhão;21;MA;6954036;<MR-4>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;169722306,2
Governo do Estado do Maranhão;21;MA;6954036;<MR-4>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;59384681,39
Governo do Estado do Maranhão;21;MA;6954036;<MR-4>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;1994130,4
Governo do Estado do Maranhão;21;MA;6954036;<MR-4>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;196813264,2
Governo do Estado do Maranhão;21;MA;6954036;<MR-4>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;1000468219
Governo do Estado do Maranhão;21;MA;6954036;<MR-3>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;1339336014
Governo do Estado do Maranhão;21;MA;6954036;<MR-3>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;757785851,6
Governo do Estado do Maranhão;21;MA;6954036;<MR-3>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;668307629,1
Governo do Estado do Maranhão;21;MA;6954036;<MR-3>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;10037354,2
Governo do Estado do Maranhão;21;MA;6954036;<MR-3>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;1232508,31
Governo do Estado do Maranhão;21;MA;6954036;<MR-3>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;56284753,64
Governo do Estado do Maranhão;21;MA;6954036;<MR-3>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;21923606,37
Governo do Estado do Maranhão;21;MA;6954036;<MR-3>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;47723758,06
Governo do Estado do Maranhão;21;MA;6954036;<MR-3>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;7598602,28
Governo do Estado do Maranhão;21;MA;6954036;<MR-3>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;7513300,68
Governo do Estado do Maranhão;21;MA;6954036;<MR-3>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;85301,6
Governo do Estado do Maranhão;21;MA;6954036;<MR-3>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;37110,76
Governo do Estado do Maranhão;21;MA;6954036;<MR-3>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;501340132,3
Governo do Estado do Maranhão;21;MA;6954036;<MR-3>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;380284473,2
Governo do Estado do Maranhão;21;MA;6954036;<MR-3>;Transferências da LC nº 87/1996;siconfi-cor_RREO3TransferenciasDaLC871996;2004067,5
Governo do Estado do Maranhão;21;MA;6954036;<MR-3>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;5233984,64
Governo do Estado do Maranhão;21;MA;6954036;<MR-3>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;60894402,85
Governo do Estado do Maranhão;21;MA;6954036;<MR-3>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;52923204,14
Governo do Estado do Maranhão;21;MA;6954036;<MR-3>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;24850558,73
Governo do Estado do Maranhão;21;MA;6954036;<MR-3>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;390623670,9
Governo do Estado do Maranhão;21;MA;6954036;<MR-3>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;166955165,6
Governo do Estado do Maranhão;21;MA;6954036;<MR-3>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;47723758,06
Governo do Estado do Maranhão;21;MA;6954036;<MR-3>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;175944747,2
Governo do Estado do Maranhão;21;MA;6954036;<MR-3>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;948712342,9
Governo do Estado do Maranhão;21;MA;6954036;<MR-2>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;1411023476
Governo do Estado do Maranhão;21;MA;6954036;<MR-2>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;675431926,1
Governo do Estado do Maranhão;21;MA;6954036;<MR-2>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;582458650,2
Governo do Estado do Maranhão;21;MA;6954036;<MR-2>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;8468654
Governo do Estado do Maranhão;21;MA;6954036;<MR-2>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;1356827,87
Governo do Estado do Maranhão;21;MA;6954036;<MR-2>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;60261164,35
Governo do Estado do Maranhão;21;MA;6954036;<MR-2>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;22886629,71
Governo do Estado do Maranhão;21;MA;6954036;<MR-2>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;35156775,86
Governo do Estado do Maranhão;21;MA;6954036;<MR-2>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;-16119263,6
Governo do Estado do Maranhão;21;MA;6954036;<MR-2>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;-18494484,33
Governo do Estado do Maranhão;21;MA;6954036;<MR-2>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;2375220,73
Governo do Estado do Maranhão;21;MA;6954036;<MR-2>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;-10409,29
Governo do Estado do Maranhão;21;MA;6954036;<MR-2>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;695925399,7
Governo do Estado do Maranhão;21;MA;6954036;<MR-2>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;433204157,5
Governo do Estado do Maranhão;21;MA;6954036;<MR-2>;Transferências da LC nº 87/1996;siconfi-cor_RREO3TransferenciasDaLC871996;2004067,5
Governo do Estado do Maranhão;21;MA;6954036;<MR-2>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;5312451,64
Governo do Estado do Maranhão;21;MA;6954036;<MR-2>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;200961781,7
Governo do Estado do Maranhão;21;MA;6954036;<MR-2>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;54442941,4
Governo do Estado do Maranhão;21;MA;6954036;<MR-2>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;20639047,13
Governo do Estado do Maranhão;21;MA;6954036;<MR-2>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;352296435,4
Governo do Estado do Maranhão;21;MA;6954036;<MR-2>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;142861810
Governo do Estado do Maranhão;21;MA;6954036;<MR-2>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;35156775,86
Governo do Estado do Maranhão;21;MA;6954036;<MR-2>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;174277849,5
Governo do Estado do Maranhão;21;MA;6954036;<MR-2>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;1058727041
Governo do Estado do Maranhão;21;MA;6954036;<MR-1>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;1556311022
Governo do Estado do Maranhão;21;MA;6954036;<MR-1>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;753390174,6
Governo do Estado do Maranhão;21;MA;6954036;<MR-1>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;682443057,7
Governo do Estado do Maranhão;21;MA;6954036;<MR-1>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;3398148,9
Governo do Estado do Maranhão;21;MA;6954036;<MR-1>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;1477696,27
Governo do Estado do Maranhão;21;MA;6954036;<MR-1>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;46297090,13
Governo do Estado do Maranhão;21;MA;6954036;<MR-1>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;19774181,62
Governo do Estado do Maranhão;21;MA;6954036;<MR-1>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;29904227,18
Governo do Estado do Maranhão;21;MA;6954036;<MR-1>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;6840203,65
Governo do Estado do Maranhão;21;MA;6954036;<MR-1>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;6029103,68
Governo do Estado do Maranhão;21;MA;6954036;<MR-1>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;811099,97
Governo do Estado do Maranhão;21;MA;6954036;<MR-1>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;10190
Governo do Estado do Maranhão;21;MA;6954036;<MR-1>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;741928785
Governo do Estado do Maranhão;21;MA;6954036;<MR-1>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;541548098,7
Governo do Estado do Maranhão;21;MA;6954036;<MR-1>;Transferências da LC nº 87/1996;siconfi-cor_RREO3TransferenciasDaLC871996;2004067,5
Governo do Estado do Maranhão;21;MA;6954036;<MR-1>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;5100268,93
Governo do Estado do Maranhão;21;MA;6954036;<MR-1>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;111385346,8
Governo do Estado do Maranhão;21;MA;6954036;<MR-1>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;81891003,11
Governo do Estado do Maranhão;21;MA;6954036;<MR-1>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;24237441,34
Governo do Estado do Maranhão;21;MA;6954036;<MR-1>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;415004367
Governo do Estado do Maranhão;21;MA;6954036;<MR-1>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;176160964
Governo do Estado do Maranhão;21;MA;6954036;<MR-1>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;29904227,18
Governo do Estado do Maranhão;21;MA;6954036;<MR-1>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;208939175,8
Governo do Estado do Maranhão;21;MA;6954036;<MR-1>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;1141306655
Governo do Estado do Maranhão;21;MA;6954036;<MR>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;1775292144
Governo do Estado do Maranhão;21;MA;6954036;<MR>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;713300182,5
Governo do Estado do Maranhão;21;MA;6954036;<MR>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;647832908,3
Governo do Estado do Maranhão;21;MA;6954036;<MR>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;5024637,58
Governo do Estado do Maranhão;21;MA;6954036;<MR>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;3428721,35
Governo do Estado do Maranhão;21;MA;6954036;<MR>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;33145644,72
Governo do Estado do Maranhão;21;MA;6954036;<MR>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;23868270,57
Governo do Estado do Maranhão;21;MA;6954036;<MR>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;100902939,5
Governo do Estado do Maranhão;21;MA;6954036;<MR>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;55559868,9
Governo do Estado do Maranhão;21;MA;6954036;<MR>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;14176086,05
Governo do Estado do Maranhão;21;MA;6954036;<MR>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;41383782,85
Governo do Estado do Maranhão;21;MA;6954036;<MR>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;22018,28
Governo do Estado do Maranhão;21;MA;6954036;<MR>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;873530926,7
Governo do Estado do Maranhão;21;MA;6954036;<MR>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;655462138,2
Governo do Estado do Maranhão;21;MA;6954036;<MR>;Transferências da LC nº 87/1996;siconfi-cor_RREO3TransferenciasDaLC871996;2004067,5
Governo do Estado do Maranhão;21;MA;6954036;<MR>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;6145642,06
Governo do Estado do Maranhão;21;MA;6954036;<MR>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;119405287,3
Governo do Estado do Maranhão;21;MA;6954036;<MR>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;90513791,61
Governo do Estado do Maranhão;21;MA;6954036;<MR>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;31976208,22
Governo do Estado do Maranhão;21;MA;6954036;<MR>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;498493050,7
Governo do Estado do Maranhão;21;MA;6954036;<MR>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;168406200,4
Governo do Estado do Maranhão;21;MA;6954036;<MR>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;100902939,5
Governo do Estado do Maranhão;21;MA;6954036;<MR>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;229183910,8
Governo do Estado do Maranhão;21;MA;6954036;<MR>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;1276799093
Governo do Estado do Maranhão;21;MA;6954036;TOTAL (ÚLTIMOS 12 MESES);RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;18129259000
Governo do Estado do Maranhão;21;MA;6954036;TOTAL (ÚLTIMOS 12 MESES);Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;8285417861
Governo do Estado do Maranhão;21;MA;6954036;TOTAL (ÚLTIMOS 12 MESES);ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;6881258418
Governo do Estado do Maranhão;21;MA;6954036;TOTAL (ÚLTIMOS 12 MESES);IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;352323616,6
Governo do Estado do Maranhão;21;MA;6954036;TOTAL (ÚLTIMOS 12 MESES);ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;16873101,62
Governo do Estado do Maranhão;21;MA;6954036;TOTAL (ÚLTIMOS 12 MESES);IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;724768402
Governo do Estado do Maranhão;21;MA;6954036;TOTAL (ÚLTIMOS 12 MESES);Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;310194322,9
Governo do Estado do Maranhão;21;MA;6954036;TOTAL (ÚLTIMOS 12 MESES);Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;585360835,5
Governo do Estado do Maranhão;21;MA;6954036;TOTAL (ÚLTIMOS 12 MESES);Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;324830791,7
Governo do Estado do Maranhão;21;MA;6954036;TOTAL (ÚLTIMOS 12 MESES);Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;119000393,3
Governo do Estado do Maranhão;21;MA;6954036;TOTAL (ÚLTIMOS 12 MESES);Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;205830398,4
Governo do Estado do Maranhão;21;MA;6954036;TOTAL (ÚLTIMOS 12 MESES);Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;3591348,16
Governo do Estado do Maranhão;21;MA;6954036;TOTAL (ÚLTIMOS 12 MESES);Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;8606891847
Governo do Estado do Maranhão;21;MA;6954036;TOTAL (ÚLTIMOS 12 MESES);Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;6409684281
Governo do Estado do Maranhão;21;MA;6954036;TOTAL (ÚLTIMOS 12 MESES);Transferências da LC nº 87/1996;siconfi-cor_RREO3TransferenciasDaLC871996;24048810
Governo do Estado do Maranhão;21;MA;6954036;TOTAL (ÚLTIMOS 12 MESES);Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;64237929,8
Governo do Estado do Maranhão;21;MA;6954036;TOTAL (ÚLTIMOS 12 MESES);Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;1382219125
Governo do Estado do Maranhão;21;MA;6954036;TOTAL (ÚLTIMOS 12 MESES);Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;726701701,3
Governo do Estado do Maranhão;21;MA;6954036;TOTAL (ÚLTIMOS 12 MESES);Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;323166315,7
Governo do Estado do Maranhão;21;MA;6954036;TOTAL (ÚLTIMOS 12 MESES);DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;4835209431
Governo do Estado do Maranhão;21;MA;6954036;TOTAL (ÚLTIMOS 12 MESES);Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;1894402228
Governo do Estado do Maranhão;21;MA;6954036;TOTAL (ÚLTIMOS 12 MESES);Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;585360835,5
Governo do Estado do Maranhão;21;MA;6954036;TOTAL (ÚLTIMOS 12 MESES);Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;15493972,56
Governo do Estado do Maranhão;21;MA;6954036;TOTAL (ÚLTIMOS 12 MESES);Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;2339952395
Governo do Estado do Maranhão;21;MA;6954036;TOTAL (ÚLTIMOS 12 MESES);RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;13294049569
Governo do Estado do Maranhão;21;MA;6954036;PREVISÃO ATUALIZADA 2018;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;19368970426
Governo do Estado do Maranhão;21;MA;6954036;PREVISÃO ATUALIZADA 2018;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;8205566718
Governo do Estado do Maranhão;21;MA;6954036;PREVISÃO ATUALIZADA 2018;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;6743882718
Governo do Estado do Maranhão;21;MA;6954036;PREVISÃO ATUALIZADA 2018;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;465270000
Governo do Estado do Maranhão;21;MA;6954036;PREVISÃO ATUALIZADA 2018;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;15767000
Governo do Estado do Maranhão;21;MA;6954036;PREVISÃO ATUALIZADA 2018;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;639954000
Governo do Estado do Maranhão;21;MA;6954036;PREVISÃO ATUALIZADA 2018;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;340693000
Governo do Estado do Maranhão;21;MA;6954036;PREVISÃO ATUALIZADA 2018;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;763662000
Governo do Estado do Maranhão;21;MA;6954036;PREVISÃO ATUALIZADA 2018;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;603691675
Governo do Estado do Maranhão;21;MA;6954036;PREVISÃO ATUALIZADA 2018;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;576882000
Governo do Estado do Maranhão;21;MA;6954036;PREVISÃO ATUALIZADA 2018;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;26809675
Governo do Estado do Maranhão;21;MA;6954036;PREVISÃO ATUALIZADA 2018;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;5456000
Governo do Estado do Maranhão;21;MA;6954036;PREVISÃO ATUALIZADA 2018;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;9445605428
Governo do Estado do Maranhão;21;MA;6954036;PREVISÃO ATUALIZADA 2018;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;6750000000
Governo do Estado do Maranhão;21;MA;6954036;PREVISÃO ATUALIZADA 2018;Transferências da LC nº 87/1996;siconfi-cor_RREO3TransferenciasDaLC871996;24552000
Governo do Estado do Maranhão;21;MA;6954036;PREVISÃO ATUALIZADA 2018;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;63000000
Governo do Estado do Maranhão;21;MA;6954036;PREVISÃO ATUALIZADA 2018;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;1333202000
Governo do Estado do Maranhão;21;MA;6954036;PREVISÃO ATUALIZADA 2018;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;1274851428
Governo do Estado do Maranhão;21;MA;6954036;PREVISÃO ATUALIZADA 2018;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;344988605
Governo do Estado do Maranhão;21;MA;6954036;PREVISÃO ATUALIZADA 2018;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;5034801250
Governo do Estado do Maranhão;21;MA;6954036;PREVISÃO ATUALIZADA 2018;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;1895702250
Governo do Estado do Maranhão;21;MA;6954036;PREVISÃO ATUALIZADA 2018;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;763662000
Governo do Estado do Maranhão;21;MA;6954036;PREVISÃO ATUALIZADA 2018;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;8075000
Governo do Estado do Maranhão;21;MA;6954036;PREVISÃO ATUALIZADA 2018;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;2367362000
Governo do Estado do Maranhão;21;MA;6954036;PREVISÃO ATUALIZADA 2018;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;14334169176
Governo do Estado do Rio Grande do Sul;43;RS;11286500;<MR-11>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;5076964709
Governo do Estado do Rio Grande do Sul;43;RS;11286500;<MR-11>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;3779644826
Governo do Estado do Rio Grande do Sul;43;RS;11286500;<MR-11>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;3047402758
Governo do Estado do Rio Grande do Sul;43;RS;11286500;<MR-11>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;515330061,4
Governo do Estado do Rio Grande do Sul;43;RS;11286500;<MR-11>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;28469727,78
Governo do Estado do Rio Grande do Sul;43;RS;11286500;<MR-11>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;8528463,83
Governo do Estado do Rio Grande do Sul;43;RS;11286500;<MR-11>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;179913815,5
Governo do Estado do Rio Grande do Sul;43;RS;11286500;<MR-11>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;278669341,7
Governo do Estado do Rio Grande do Sul;43;RS;11286500;<MR-11>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;16991232,91
Governo do Estado do Rio Grande do Sul;43;RS;11286500;<MR-11>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;16991232,91
Governo do Estado do Rio Grande do Sul;43;RS;11286500;<MR-11>;Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;2672,59
