Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado do Paraná;41;PR;11433957;<MR-2>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;7328398,71
Governo do Estado do Paraná;41;PR;11433957;<MR-2>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;521150784,4
Governo do Estado do Paraná;41;PR;11433957;<MR-2>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;3221803256
Governo do Estado do Paraná;41;PR;11433957;<MR-2>;(-) Transferências obrigatórias da União relativas às emendas individuais (art. 166-A, § 1º, da CF)  (IV);siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais;0
Governo do Estado do Paraná;41;PR;11433957;<MR-2>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;3221803256
Governo do Estado do Paraná;41;PR;11433957;<MR-2>;(-) Transferências obrigatórias da União relativas às emendas de bancada  (art. 166, § 16, da CF)  (VI);siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasDeBancada;0
Governo do Estado do Paraná;41;PR;11433957;<MR-2>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;3221803256
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;4878234606
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;3508662126
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;3085884958
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;98178877,72
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;98013157,36
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;210081246,7
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;16503886,2
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;188341091,7
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;28397720,51
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;27433811,28
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;963909,23
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;526157,89
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;1248448,89
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;193251613,5
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;904315206,5
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;260798079,2
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;Transferências da LC nº 87/1996;siconfi-cor_RREO3TransferenciasDaLC871996;0
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;60103141,69
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;387619282,7
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;195794703
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;53492241,55
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;1480408302
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;737001313,3
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;188341091,7
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;9305722,52
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;545760174,2
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;3397826304
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;(-) Transferências obrigatórias da União relativas às emendas individuais (art. 166-A, § 1º, da CF)  (IV);siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais;0
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;3397826304
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;(-) Transferências obrigatórias da União relativas às emendas de bancada  (art. 166, § 16, da CF)  (VI);siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasDeBancada;0
Governo do Estado do Paraná;41;PR;11433957;<MR-1>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;3397826304
Governo do Estado do Paraná;41;PR;11433957;<MR>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;5301950421
Governo do Estado do Paraná;41;PR;11433957;<MR>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;3596553926
Governo do Estado do Paraná;41;PR;11433957;<MR>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;2948434854
Governo do Estado do Paraná;41;PR;11433957;<MR>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;108086120,4
Governo do Estado do Paraná;41;PR;11433957;<MR>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;80253655,8
Governo do Estado do Paraná;41;PR;11433957;<MR>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;444208993,7
Governo do Estado do Paraná;41;PR;11433957;<MR>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;15570302,16
Governo do Estado do Paraná;41;PR;11433957;<MR>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;427877991,4
Governo do Estado do Paraná;41;PR;11433957;<MR>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;-14951190,96
Governo do Estado do Paraná;41;PR;11433957;<MR>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;-11527150,04
Governo do Estado do Paraná;41;PR;11433957;<MR>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;-3424040,92
Governo do Estado do Paraná;41;PR;11433957;<MR>;Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;361610,38
Governo do Estado do Paraná;41;PR;11433957;<MR>;Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;53013,46
Governo do Estado do Paraná;41;PR;11433957;<MR>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;-103036504,4
Governo do Estado do Paraná;41;PR;11433957;<MR>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;1275799264
Governo do Estado do Paraná;41;PR;11433957;<MR>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;270733549,9
Governo do Estado do Paraná;41;PR;11433957;<MR>;Transferências da LC nº 87/1996;siconfi-cor_RREO3TransferenciasDaLC871996;0
Governo do Estado do Paraná;41;PR;11433957;<MR>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;63212924,69
Governo do Estado do Paraná;41;PR;11433957;<MR>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;442193550,7
Governo do Estado do Paraná;41;PR;11433957;<MR>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;499659239,1
Governo do Estado do Paraná;41;PR;11433957;<MR>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;119292310,1
Governo do Estado do Paraná;41;PR;11433957;<MR>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;1761283015
Governo do Estado do Paraná;41;PR;11433957;<MR>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;796561839
Governo do Estado do Paraná;41;PR;11433957;<MR>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;427877991,4
Governo do Estado do Paraná;41;PR;11433957;<MR>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;17117137,3
Governo do Estado do Paraná;41;PR;11433957;<MR>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;519726047,6
Governo do Estado do Paraná;41;PR;11433957;<MR>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;3540667405
Governo do Estado do Paraná;41;PR;11433957;<MR>;(-) Transferências obrigatórias da União relativas às emendas individuais (art. 166-A, § 1º, da CF)  (IV);siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais;5440000
Governo do Estado do Paraná;41;PR;11433957;<MR>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;3535227405
Governo do Estado do Paraná;41;PR;11433957;<MR>;(-) Transferências obrigatórias da União relativas às emendas de bancada  (art. 166, § 16, da CF)  (VI);siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasDeBancada;0
Governo do Estado do Paraná;41;PR;11433957;<MR>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;3535227405
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;58222015051
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;39163371621
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;31392396858
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;3908074950
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;677669081,4
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;2995095569
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;190135163
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;2275851443
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;853464518,6
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;583064732,2
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;270399786,4
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;7342111,51
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;19970254,11
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;2011970915
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;12810208744
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;2634119198
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);Transferências da LC nº 87/1996;siconfi-cor_RREO3TransferenciasDaLC871996;0
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;509419740,9
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;4423740216
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;5242929589
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;1079835443
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;17970902942
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;9804634584
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;2275851443
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;118484136
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;5771932779
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;40251112109
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);(-) Transferências obrigatórias da União relativas às emendas individuais (art. 166-A, § 1º, da CF)  (IV);siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais;28596656
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;40222515453
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);(-) Transferências obrigatórias da União relativas às emendas de bancada  (art. 166, § 16, da CF)  (VI);siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasDeBancada;22133415
Governo do Estado do Paraná;41;PR;11433957;TOTAL (ÚLTIMOS 12 MESES);RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;40200382038
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;60307109489
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;40041642200
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;32323775000
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;3788570000
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;521420000
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;3140000000
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;267877200
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;2115720000
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;1629615755
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;1384718405
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;244897350
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;12518990
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;59458580
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;2128321720
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;12919266674
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;2875809450
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;Transferências da LC nº 87/1996;siconfi-cor_RREO3TransferenciasDaLC871996;0
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;522520900
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;4598283300
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;4922653024
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;1400565570
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;18153876324
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;9953169084
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;2115720000
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;122562000
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;5962425240
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;42153233165
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;(-) Transferências obrigatórias da União relativas às emendas individuais (art. 166-A, § 1º, da CF)  (IV);siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais;0
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;42153233165
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;(-) Transferências obrigatórias da União relativas às emendas de bancada  (art. 166, § 16, da CF)  (VI);siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasDeBancada;0
Governo do Estado do Paraná;41;PR;11433957;PREVISÃO ATUALIZADA 2020;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;42153233165
Governo do Estado do Piauí;22;PI;3273227;<MR-11>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;1212649729
Governo do Estado do Piauí;22;PI;3273227;<MR-11>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;621418309,5
Governo do Estado do Piauí;22;PI;3273227;<MR-11>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;435014595,8
Governo do Estado do Piauí;22;PI;3273227;<MR-11>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;130108079,9
Governo do Estado do Piauí;22;PI;3273227;<MR-11>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;1608353,33
Governo do Estado do Piauí;22;PI;3273227;<MR-11>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;13774401
Governo do Estado do Piauí;22;PI;3273227;<MR-11>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;40912879,52
Governo do Estado do Piauí;22;PI;3273227;<MR-11>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;48735404,26
Governo do Estado do Piauí;22;PI;3273227;<MR-11>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;7292943,04
Governo do Estado do Piauí;22;PI;3273227;<MR-11>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;2171896,89
Governo do Estado do Piauí;22;PI;3273227;<MR-11>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;5121046,15
Governo do Estado do Piauí;22;PI;3273227;<MR-11>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;1092859,23
Governo do Estado do Piauí;22;PI;3273227;<MR-11>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;531460550,5
Governo do Estado do Piauí;22;PI;3273227;<MR-11>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;368565668,6
Governo do Estado do Piauí;22;PI;3273227;<MR-11>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;76440,77
Governo do Estado do Piauí;22;PI;3273227;<MR-11>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;118914088,5
Governo do Estado do Piauí;22;PI;3273227;<MR-11>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;43904352,68
Governo do Estado do Piauí;22;PI;3273227;<MR-11>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;2649662,01
Governo do Estado do Piauí;22;PI;3273227;<MR-11>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;344808207,8
Governo do Estado do Piauí;22;PI;3273227;<MR-11>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;170329288,7
Governo do Estado do Piauí;22;PI;3273227;<MR-11>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;25061230,54
Governo do Estado do Piauí;22;PI;3273227;<MR-11>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;149417688,5
Governo do Estado do Piauí;22;PI;3273227;<MR-11>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;867841520,8
