Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado de Pernambuco;26;PE;9496294;<MR-1>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;92721916,28
Governo do Estado de Pernambuco;26;PE;9496294;<MR-1>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;1236872,86
Governo do Estado de Pernambuco;26;PE;9496294;<MR-1>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;330313405,5
Governo do Estado de Pernambuco;26;PE;9496294;<MR-1>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;2136460714
Governo do Estado de Pernambuco;26;PE;9496294;<MR>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;4225554923
Governo do Estado de Pernambuco;26;PE;9496294;<MR>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;2187672802
Governo do Estado de Pernambuco;26;PE;9496294;<MR>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;1858403030
Governo do Estado de Pernambuco;26;PE;9496294;<MR>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;18402572,35
Governo do Estado de Pernambuco;26;PE;9496294;<MR>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;33237936,16
Governo do Estado de Pernambuco;26;PE;9496294;<MR>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;215523017,1
Governo do Estado de Pernambuco;26;PE;9496294;<MR>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;62106246,68
Governo do Estado de Pernambuco;26;PE;9496294;<MR>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;267223960,5
Governo do Estado de Pernambuco;26;PE;9496294;<MR>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;22700290,52
Governo do Estado de Pernambuco;26;PE;9496294;<MR>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;10587058,89
Governo do Estado de Pernambuco;26;PE;9496294;<MR>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;12113231,63
Governo do Estado de Pernambuco;26;PE;9496294;<MR>;Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;111469,35
Governo do Estado de Pernambuco;26;PE;9496294;<MR>;Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;72255,1
Governo do Estado de Pernambuco;26;PE;9496294;<MR>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;17430560,4
Governo do Estado de Pernambuco;26;PE;9496294;<MR>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;1376740161
Governo do Estado de Pernambuco;26;PE;9496294;<MR>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;684486905,5
Governo do Estado de Pernambuco;26;PE;9496294;<MR>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;8371735,51
Governo do Estado de Pernambuco;26;PE;9496294;<MR>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;198140241,6
Governo do Estado de Pernambuco;26;PE;9496294;<MR>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;485741278,5
Governo do Estado de Pernambuco;26;PE;9496294;<MR>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;353603424
Governo do Estado de Pernambuco;26;PE;9496294;<MR>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;1263874637
Governo do Estado de Pernambuco;26;PE;9496294;<MR>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;487198497,8
Governo do Estado de Pernambuco;26;PE;9496294;<MR>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;232207518,1
Governo do Estado de Pernambuco;26;PE;9496294;<MR>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;2803211,45
Governo do Estado de Pernambuco;26;PE;9496294;<MR>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;541665409,4
Governo do Estado de Pernambuco;26;PE;9496294;<MR>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;2961680286
Governo do Estado de Pernambuco;26;PE;9496294;TOTAL (ÚLTIMOS 12 MESES);RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;35547429214
Governo do Estado de Pernambuco;26;PE;9496294;TOTAL (ÚLTIMOS 12 MESES);Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;21223768708
Governo do Estado de Pernambuco;26;PE;9496294;TOTAL (ÚLTIMOS 12 MESES);ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;17294848289
Governo do Estado de Pernambuco;26;PE;9496294;TOTAL (ÚLTIMOS 12 MESES);IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;1264587223
Governo do Estado de Pernambuco;26;PE;9496294;TOTAL (ÚLTIMOS 12 MESES);ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;129264591,1
Governo do Estado de Pernambuco;26;PE;9496294;TOTAL (ÚLTIMOS 12 MESES);IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;1574872674
Governo do Estado de Pernambuco;26;PE;9496294;TOTAL (ÚLTIMOS 12 MESES);Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;960195931
Governo do Estado de Pernambuco;26;PE;9496294;TOTAL (ÚLTIMOS 12 MESES);Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;1649046569
Governo do Estado de Pernambuco;26;PE;9496294;TOTAL (ÚLTIMOS 12 MESES);Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;233137140,1
Governo do Estado de Pernambuco;26;PE;9496294;TOTAL (ÚLTIMOS 12 MESES);Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;120374551,4
Governo do Estado de Pernambuco;26;PE;9496294;TOTAL (ÚLTIMOS 12 MESES);Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;112762588,7
Governo do Estado de Pernambuco;26;PE;9496294;TOTAL (ÚLTIMOS 12 MESES);Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;1102347,75
Governo do Estado de Pernambuco;26;PE;9496294;TOTAL (ÚLTIMOS 12 MESES);Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;399190,22
Governo do Estado de Pernambuco;26;PE;9496294;TOTAL (ÚLTIMOS 12 MESES);Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;144462717,7
Governo do Estado de Pernambuco;26;PE;9496294;TOTAL (ÚLTIMOS 12 MESES);Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;11230391896
Governo do Estado de Pernambuco;26;PE;9496294;TOTAL (ÚLTIMOS 12 MESES);Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;6675260678
Governo do Estado de Pernambuco;26;PE;9496294;TOTAL (ÚLTIMOS 12 MESES);Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;83648933,33
Governo do Estado de Pernambuco;26;PE;9496294;TOTAL (ÚLTIMOS 12 MESES);Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;2028378982
Governo do Estado de Pernambuco;26;PE;9496294;TOTAL (ÚLTIMOS 12 MESES);Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;2443103303
Governo do Estado de Pernambuco;26;PE;9496294;TOTAL (ÚLTIMOS 12 MESES);Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;1065120645
Governo do Estado de Pernambuco;26;PE;9496294;TOTAL (ÚLTIMOS 12 MESES);DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;10207129749
Governo do Estado de Pernambuco;26;PE;9496294;TOTAL (ÚLTIMOS 12 MESES);Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;4892949025
Governo do Estado de Pernambuco;26;PE;9496294;TOTAL (ÚLTIMOS 12 MESES);Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;1242748745
Governo do Estado de Pernambuco;26;PE;9496294;TOTAL (ÚLTIMOS 12 MESES);Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;31835376,6
Governo do Estado de Pernambuco;26;PE;9496294;TOTAL (ÚLTIMOS 12 MESES);Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;4039596603
Governo do Estado de Pernambuco;26;PE;9496294;TOTAL (ÚLTIMOS 12 MESES);RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;25340299465
Governo do Estado de Pernambuco;26;PE;9496294;PREVISÃO ATUALIZADA 2019;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;34755315182
Governo do Estado de Pernambuco;26;PE;9496294;PREVISÃO ATUALIZADA 2019;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;20644059228
Governo do Estado de Pernambuco;26;PE;9496294;PREVISÃO ATUALIZADA 2019;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;17045023092
Governo do Estado de Pernambuco;26;PE;9496294;PREVISÃO ATUALIZADA 2019;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;1188456900
Governo do Estado de Pernambuco;26;PE;9496294;PREVISÃO ATUALIZADA 2019;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;114080700
Governo do Estado de Pernambuco;26;PE;9496294;PREVISÃO ATUALIZADA 2019;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;1506322300
Governo do Estado de Pernambuco;26;PE;9496294;PREVISÃO ATUALIZADA 2019;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;790176236
Governo do Estado de Pernambuco;26;PE;9496294;PREVISÃO ATUALIZADA 2019;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;1621052470
Governo do Estado de Pernambuco;26;PE;9496294;PREVISÃO ATUALIZADA 2019;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;594035195,7
Governo do Estado de Pernambuco;26;PE;9496294;PREVISÃO ATUALIZADA 2019;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;420058991
Governo do Estado de Pernambuco;26;PE;9496294;PREVISÃO ATUALIZADA 2019;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;173976204,6
Governo do Estado de Pernambuco;26;PE;9496294;PREVISÃO ATUALIZADA 2019;Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;2655200
Governo do Estado de Pernambuco;26;PE;9496294;PREVISÃO ATUALIZADA 2019;Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;899000
Governo do Estado de Pernambuco;26;PE;9496294;PREVISÃO ATUALIZADA 2019;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;158329688,9
Governo do Estado de Pernambuco;26;PE;9496294;PREVISÃO ATUALIZADA 2019;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;10982061100
Governo do Estado de Pernambuco;26;PE;9496294;PREVISÃO ATUALIZADA 2019;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;6469999100
Governo do Estado de Pernambuco;26;PE;9496294;PREVISÃO ATUALIZADA 2019;Transferências da LC nº 87/1996;siconfi-cor_RREO3TransferenciasDaLC871996;22719800
Governo do Estado de Pernambuco;26;PE;9496294;PREVISÃO ATUALIZADA 2019;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;74646100
Governo do Estado de Pernambuco;26;PE;9496294;PREVISÃO ATUALIZADA 2019;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;2223809400
Governo do Estado de Pernambuco;26;PE;9496294;PREVISÃO ATUALIZADA 2019;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;2190886700
Governo do Estado de Pernambuco;26;PE;9496294;PREVISÃO ATUALIZADA 2019;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;752223300
Governo do Estado de Pernambuco;26;PE;9496294;PREVISÃO ATUALIZADA 2019;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;9987432767
Governo do Estado de Pernambuco;26;PE;9496294;PREVISÃO ATUALIZADA 2019;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;4908508067
Governo do Estado de Pernambuco;26;PE;9496294;PREVISÃO ATUALIZADA 2019;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;1172468500
Governo do Estado de Pernambuco;26;PE;9496294;PREVISÃO ATUALIZADA 2019;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;31166800
Governo do Estado de Pernambuco;26;PE;9496294;PREVISÃO ATUALIZADA 2019;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;3875289400
Governo do Estado de Pernambuco;26;PE;9496294;PREVISÃO ATUALIZADA 2019;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;24767882415
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-11>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;1668945168
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-11>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;1101447905
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-11>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;960983796,9
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-11>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;29861371,35
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-11>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;4884138,69
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-11>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;53571375,14
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-11>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;52147223,37
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-11>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;13858436,03
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-11>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;89476908,75
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-11>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;83486295,63
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-11>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;5990613,12
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-11>;Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;387667,76
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-11>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;6676158,94
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-11>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;374625646,3
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-11>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;146747670,1
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-11>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;16173026,88
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-11>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;86144956,09
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-11>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;125559993,3
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-11>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;82472444,59
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-11>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;472648139,3
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-11>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;270216582,2
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-11>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;13777021,23
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-11>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;8485592,32
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-11>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;180168943,5
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-11>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;1196297029
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-10>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;1919370543
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-10>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;1093433027
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-10>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;958295340,8
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-10>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;29367977,2
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-10>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;5013043,45
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-10>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;52266876,55
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-10>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;48489789,17
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-10>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;28394343,26
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-10>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;43167132,33
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-10>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;37023826,54
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-10>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;6143305,79
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-10>;Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;483587,87
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-10>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;10421653,89
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-10>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;678675891,6
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-10>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;159699234,7
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-10>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;17120090,08
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-10>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;86905681,24
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-10>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;414950885,6
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-10>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;64794906,88
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-10>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;479423127,5
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-10>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;267680607,2
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-10>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;28316581,68
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-10>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;970178,83
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-10>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;182455759,8
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-10>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;1439947416
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-9>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;1464730663
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-9>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;1030523554
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-9>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;875733704
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-9>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;42879563,21
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-9>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;7003028,64
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-9>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;54293948,7
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-9>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;50613309,1
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-9>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;28606332,96
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-9>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;45085348,33
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-9>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;38951040,32
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-9>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;6134308,01
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-9>;Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;226,1
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-9>;Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;1088507,02
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-9>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;3857486,05
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-9>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;343678076,1
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-9>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;123979706
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-9>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;16534269,5
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-9>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;79519217,52
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-9>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;123644883,1
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-9>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;11891132,69
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-9>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;447737196,6
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-9>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;253681796,6
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-9>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;28489359,15
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-9>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;1008415,76
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-9>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;164557625,1
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-9>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;1016993466
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-8>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;2320741793
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-8>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;1261738027
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-8>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;928495572
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-8>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;183490100,4
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-8>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;7137990,87
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-8>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;50990695,03
Governo do Estado do Espírito Santo;32;ES;3972388;<MR-8>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;91623668,45
