Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado do Tocantins;17;TO;1590248;TOTAL (ÚLTIMOS 12 MESES);RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;10052110448
Governo do Estado do Tocantins;17;TO;1590248;PREVISÃO ATUALIZADA 2021;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;12291284930
Governo do Estado do Tocantins;17;TO;1590248;PREVISÃO ATUALIZADA 2021;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;4477186773
Governo do Estado do Tocantins;17;TO;1590248;PREVISÃO ATUALIZADA 2021;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;3306584591
Governo do Estado do Tocantins;17;TO;1590248;PREVISÃO ATUALIZADA 2021;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;284520596
Governo do Estado do Tocantins;17;TO;1590248;PREVISÃO ATUALIZADA 2021;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;23955312
Governo do Estado do Tocantins;17;TO;1590248;PREVISÃO ATUALIZADA 2021;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;664035529
Governo do Estado do Tocantins;17;TO;1590248;PREVISÃO ATUALIZADA 2021;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;198090745
Governo do Estado do Tocantins;17;TO;1590248;PREVISÃO ATUALIZADA 2021;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;645684290
Governo do Estado do Tocantins;17;TO;1590248;PREVISÃO ATUALIZADA 2021;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;37138576
Governo do Estado do Tocantins;17;TO;1590248;PREVISÃO ATUALIZADA 2021;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;23909453
Governo do Estado do Tocantins;17;TO;1590248;PREVISÃO ATUALIZADA 2021;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;13229123
Governo do Estado do Tocantins;17;TO;1590248;PREVISÃO ATUALIZADA 2021;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;55303632
Governo do Estado do Tocantins;17;TO;1590248;PREVISÃO ATUALIZADA 2021;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;6945451689
Governo do Estado do Tocantins;17;TO;1590248;PREVISÃO ATUALIZADA 2021;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;5229056125
Governo do Estado do Tocantins;17;TO;1590248;PREVISÃO ATUALIZADA 2021;Transferências da LC nº 87/1996;siconfi-cor_RREO3TransferenciasDaLC871996;1218191
Governo do Estado do Tocantins;17;TO;1590248;PREVISÃO ATUALIZADA 2021;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;5115541
Governo do Estado do Tocantins;17;TO;1590248;PREVISÃO ATUALIZADA 2021;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;1051143889
Governo do Estado do Tocantins;17;TO;1590248;PREVISÃO ATUALIZADA 2021;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;658917943
Governo do Estado do Tocantins;17;TO;1590248;PREVISÃO ATUALIZADA 2021;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;130519970
Governo do Estado do Tocantins;17;TO;1590248;PREVISÃO ATUALIZADA 2021;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;2723017160
Governo do Estado do Tocantins;17;TO;1590248;PREVISÃO ATUALIZADA 2021;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;926596650
Governo do Estado do Tocantins;17;TO;1590248;PREVISÃO ATUALIZADA 2021;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;452021242
Governo do Estado do Tocantins;17;TO;1590248;PREVISÃO ATUALIZADA 2021;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;6500000
Governo do Estado do Tocantins;17;TO;1590248;PREVISÃO ATUALIZADA 2021;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;1337899268
Governo do Estado do Tocantins;17;TO;1590248;PREVISÃO ATUALIZADA 2021;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;9568267770
Governo do Estado do Tocantins;17;TO;1590248;PREVISÃO ATUALIZADA 2021;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;9568267770
Governo do Estado do Tocantins;17;TO;1590248;PREVISÃO ATUALIZADA 2021;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;9568267770
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-11>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;5845148727
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-11>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;4370890566
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-11>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;3618514343
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-11>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;328648817,2
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-11>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;55357703,06
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-11>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;216217481,7
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-11>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;152152220,9
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-11>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;263568038
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-11>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;35588507,84
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-11>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;4150166,55
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-11>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;31438341,29
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-11>;Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;179145,62
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-11>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;29221050,94
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-11>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;979429104,3
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-11>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;241074532,7
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-11>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;45033170,44
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-11>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;505965643
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-11>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;187355758,2
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-11>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;166272314
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-11>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;1774622487
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-11>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;1073367491
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-11>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;195289353
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-11>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;505965643
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-11>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;4070526239
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-11>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;4070526239
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-11>;(-) Transferências obrigatórias da União relativas às emendas de bancada  (art. 166, § 16, da CF)  (VI);siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasDeBancada;1100000
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-11>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;4069426239
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-10>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;5144283206
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-10>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;3859093658
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-10>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;3206248571
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-10>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;225162942,4
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-10>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;45216316,33
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-10>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;234573302
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-10>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;147892525,8
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-10>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;280513074,3
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-10>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;9978666,22
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-10>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;3978342,49
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-10>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;6000323,73
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-10>;Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;26872,24
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-10>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;33404664,47
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-10>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;873113091,2
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-10>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;287605884,5
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-10>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;36837184,26
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-10>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;378268648,8
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-10>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;170401373,6
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-10>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;88153180,46
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-10>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;1491307036
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-10>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;913370205,4
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-10>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;194099561,2
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-10>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;5568621,03
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-10>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;378268648,8
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-10>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;3652976170
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-10>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;3652976170
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-10>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;3652976170
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-9>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;6062021684
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-9>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;4482748217
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-9>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;3532756936
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-9>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;390724165
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-9>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;65502599,12
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-9>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;313918436,2
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-9>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;179846080,8
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-9>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;382090160,8
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-9>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;208710234,5
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-9>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;3754767,67
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-9>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;204955466,9
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-9>;Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;8569,05
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-9>;Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;35,59
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-9>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;38423089,69
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-9>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;885310867,3
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-9>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;200777146
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-9>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;43741387,26
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-9>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;465856159,4
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-9>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;174936174,6
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-9>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;64730509,78
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-9>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;1740783844
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-9>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;1082189564
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-9>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;188129694,6
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-9>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;4608425,35
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-9>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;465856159,4
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-9>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;4321237840
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-9>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;4321237840
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-9>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;4321237840
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-8>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;6622358004
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-8>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;5134232264
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-8>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;3865781243
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-8>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;741130641,4
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-8>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;68570388,72
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-8>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;233418726,4
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-8>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;225331264,7
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-8>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;263581143,3
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-8>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;127210895,6
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-8>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;5175144,83
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-8>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;122035750,8
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-8>;Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;218772,62
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-8>;Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;36,55
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-8>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;40162840,81
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-8>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;891990101
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-8>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;209896967,7
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-8>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;43870571,78
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-8>;Transferências do FUNDEB;siconfi-cor_RREO3TransferenciasDoFUNDEB;487220841,1
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-8>;Outras Transferências Correntes;siconfi-cor_RREO3OutrasTransferenciasCorrentes;151001720,4
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-8>;Outras Receitas Correntes;siconfi-cor_RREO3OutrasReceitasCorrentes;164961950,7
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-8>;DEDUÇÕES (II);siconfi-cor_DeducoesDaReceitaCorrenteLiquida;2035748031
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-8>;Transferências Constitucionais e Legais;siconfi-cor_ReceitaDeTransferenciasConstitucionaisELegais;1340826863
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-8>;Contrib. do Servidor para o Plano de Previdência;siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia;203244987,5
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-8>;Compensações Financ. entre Regimes Previdência;siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia;4455339,53
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-8>;Dedução de Receita para Formação do FUNDEB;siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB;487220841,1
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-8>;RECEITA CORRENTE LÍQUIDA (III) = (I - II);siconfi-cor_RREO3ReceitaCorrenteLiquida;4586609973
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-8>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;4586609973
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-8>;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI);siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;4586609973
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-7>;RECEITAS CORRENTES (I);siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;5735384952
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-7>;Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;4298000410
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-7>;ICMS;siconfi-cor_ICMSLiquidoExcetoTransferenciasEFUNDEB;3543766972
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-7>;IPVA;siconfi-cor_IPVALiquidoExcetoTransferenciasEFUNDEB;275214308,7
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-7>;ITCD;siconfi-cor_ITCDLiquidoExcetoTransferenciasEFUNDEB;71323493,53
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-7>;IRRF;siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB;236858495,9
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-7>;Outros Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_OutrasReceitasTributarias;170837139,8
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-7>;Contribuições;siconfi-cor_RREO3ReceitaDeContribuicoes;199183601
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-7>;Receita Patrimonial;siconfi-cor_RREO3ReceitaPatrimonial;32842302,14
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-7>;Rendimentos de Aplicação Financeira;siconfi-cor_RendimentosDeAplicacaoFinanceira;5996194,95
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-7>;Outras Receitas Patrimoniais;siconfi-cor_OutrasReceitasPatrimoniais;26846107,19
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-7>;Receita Agropecuária;siconfi-cor_RREO3ReceitaAgropecuaria;814945,71
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-7>;Receita Industrial;siconfi-cor_RREO3ReceitaIndustrial;37,14
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-7>;Receita de Serviços;siconfi-cor_RREO3ReceitaDeServicos;36576857,96
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-7>;Transferências Correntes;siconfi-cor_RREO3TransferenciasCorrentes;904517144,8
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-7>;Cota-Parte do FPE;siconfi-cor_RREO3CotaParteDoFPE;257592814
Governo do Estado do Rio Grande do Sul;43;RS;11422973;<MR-7>;Transferências da LC nº 61/1989;siconfi-cor_RREO3TransferenciasDaLC611989;42403393,37
